filename,sentence,age range,gender
"03,584.mp3",Nze njagala okuzimbisa kategula ku nnyumba naye emitwalo musanvu buli bbaati nnyingi.,35-30,m
"03,585.mp3",Naye owange go amabaati bagakola mu ki?,35-30,m
"03,586.mp3",Ekimalamu amaanyi kwe kulaba ebbaati eribadde erya langi nga asiimuuseeko..,35-30,m
"03,587.mp3",Twandirinzeeko okugula ebintu ne tulinda omwaka nga guggwako nga babisaze ebbeeyi.,35-30,m
"03,588.mp3",Wabula ennaku ttaano zokka omwezi guggweeko.,35-30,m
"03,589.mp3",Buli myezi egisooka mu mwaka osanga amaduuka makalu.,35-30,m
"03,590.mp3",Ntera nnyo okuwa amagezi eri abantu naye ne batagakolerako.,35-30,m
"03,591.mp3",Tekyandibadde kirungi kulemera ku muntu gw'obanja nga naawe okiraba talina mulimu.,35-30,m
"03,592.mp3",Tokaayanira bintu bya mugenzi kuba naye eyabikola abireseewo.,35-30,m
"03,593.mp3",Njagala kutandika kusuubula mitalawamayanja naye simanyi wakutandikira.,35-30,m
"03,594.mp3",Bizinesi y'okusuubula ettaka nnungi naye erimu ebikolimo bingi.,35-30,m
"03,595.mp3",Bw'osuubula ettaka kirungi osaleesalemu bu poloti lw'ojja okulifunamu ennyo.,35-30,m
"03,596.mp3",Abantu bakusobera omuntu akusaba ssente z'amafuta g'emmotoka nga gwe gw'asaba togirina.,35-30,m
"03,597.mp3",Omukolo gubadde gutambudde bulungi okutuusa abako lwe baleese ebirabo ebitono mu kiddaala.,35-30,m
"03,598.mp3",Omukolo ogubadde gutuuse bagwongeddeyo olw'abako obutaba na busobozi bumala.,35-30,m
"03,599.mp3",Omuvubuka yakanga munne bwe yakuba bbaluti.,35-30,m
"03,600.mp3",Yadduka kiwalazzima nga bbaluti ekubiddwa mu kulowooza nti ssasi.,35-30,m
"03,601.mp3",Bwe yawulira ekivuze yatya nnyo n'akaccupa akaamuli mu ngalo ne kagwa.,35-30,m
"03,602.mp3",Nga wayise akaseera oluvannyuma lw'okumukanga yajja amusekerera ku ngeri gy'awenyuseemu.,35-30,m
"03,603.mp3",Bwe nali nkyakola mu kampuni eyo twakeranga ne tusimba ku mulyango.,35-30,m
"03,604.mp3",Omuserikale akuuma wo ye yasookanga okutuggyako amasimu gaffe nga tetunayingira.,35-30,m
"03,605.mp3",Nga tuyingidde munda twakyusanga engoye ne twambala ez'abakozi.,35-30,m
"03,606.mp3",Tewakkirizibwanga kukwata ku kyuma kyonna na ngalo njerere.,35-30,m
"03,607.mp3",Ekyuma kyali kikuba mayinja nga bwe kakutanda n'ogwayo nze mbuyaga ezikaza engoye.,35-30,m
"03,608.mp3",Obunkenke bwabanga bungi mu kaseera nga tukola omulimu ogwo.,35-30,m
"03,609.mp3",Bannannyini kampuni baayagalanga kuwulira nti ffenna tukoze,35-30,m
"03,610.mp3",Tolabanga okukola mu mbeera y'obunkenke naye nga tebakusasula mu budde.,35-30,m
"03,611.mp3",Abakozi bangi baagendanga beegoba bokka ku mulimu.,35-30,m
"03,612.mp3",Okugenda kw'abakozi ky'aletera bannanyini kampuni okuddamu empisa eri abakozi,35-30,m
"03,613.mp3",Mubeere bayiiya nnyo okuva mu kukozesebwa kuba tekugaggawaza.,35-30,m
"03,614.mp3",Nga tukyakolera awo omukazi oyo yatuseeranga emmere.,35-30,m
"03,615.mp3",Tewali muntu yenna ayinza kwagala kwenganga mutemi wa nnyama ng'avudde mu mbeera.,35-30,m
"03,616.mp3",Ennyama y'oyo tewandigiguze kuba atunda n'evunze.,35-30,m
"03,617.mp3",Naye abantu balina ettima okutuuka okuliisa abantu ennyama y'embwa ku makubo.,35-30,m
"03,618.mp3",Omusajja oyo abuulira nnyo enjiri ku kkubo oba aggya wa eky'okulya?,35-30,m
"03,619.mp3",Ebitabo byonna ebitukuvu bitukubiriza okutya Katonda.,35-30,m
"03,620.mp3",Naye ddala mu kutya Katonda amagezi mwe gasookera?,35-30,m
"03,621.mp3",Abantu b'ensangi zino bawaayiriza nnyo Katonda mu kwogera kwabwe.,35-30,m
"03,622.mp3",Teriiyo kitabo kitukuvu kitulagira kutta bantu bannaffe.,35-30,m
"03,623.mp3",Ekigambo kwebeereramu kya lulimi Luganda.,35-30,m
"03,624.mp3",Sikkiriziganya na bagamba nti okugaggawala kw'abalondemu.,35-30,m
"03,625.mp3",Obugagga tebupimirwa ku ssente zokka wabula n'ebizimbe.,35-30,m
"03,626.mp3",Okumanya kwange okutono kundaga nti obugagga bantu.,35-30,m
"03,627.mp3",Ensimbi z'ezisalawo oba omuntu ali bulungi oba nedda.,35-30,m
"03,628.mp3",Ebbanga ly'omala nga oli mulamu nga oyagala okubeera mu bulamu obulungi saasaanya ku by'oyagala.,35-30,m
"03,629.mp3",Obunene oba obutono bw'ensawo yo bwe busalawo engeri gy'owangaalamu.,35-30,m
"03,630.mp3",Mu kutegeera kw'ensagi zino obuwanguzi obutaliimu ssente tebuyitibwa buwanguzi.,35-30,m
"03,631.mp3",Bw'oba owakana nti obugagga si bantu wali olabyeyo edduuka mu kibira?,35-30,m
"03,632.mp3",Entandikwa y'obuwanguzi n'okulemererwa eva ku bwongo.,35-30,m
"03,633.mp3",Kyonna ky'oyagala okubeera naki ky'oyagala okufuna mu bulamu kusalawo.,35-30,m
"03,634.mp3",Lwanisa nnyo obwongo bwo obukakase nti buli kimu kisoboka.,35-30,m
"03,635.mp3",Bw'osaba Katonda nga obuusabuusa naye takuwa.,35-30,m
"03,636.mp3",Obukkiriza mu kintu kye kisumuluzo ky'obuwanguzi oba okulemererwa.,35-30,m
"03,637.mp3",Omuntu alemererwa mu bulamu olw'ekikula kye n'okwagala kwe.,35-30,m
"03,638.mp3",Obwongo bw'obujjuzaamu endowooza y'okulemererwa era olemererwa.,35-30,m
"03,639.mp3",Beera  mwetegefu okwenganga ebisoomoza.,35-30,m
"03,640.mp3",Omuntu atalowooza tayinza na kukkiririza mu Katonda.,35-30,m
"03,641.mp3",Omuntu okutuuka ku buwanguzi alina kubukolerera.,35-30,m
"03,642.mp3",Bwe weekwata Katonda buli kimu kisoboka.,35-30,m
"03,643.mp3",Abantu abaavu be banafu mu nzikiriza zaabwe.,35-30,m
"03,644.mp3",Gwe tolaba nga abantu abasinga bakkiririza mu basawo b'ekinnansi okusinga okukkiririza mu Katonda?,35-30,m
"03,645.mp3",Abantu abamu abaddugavu tebakkiririza mu buwanguzi nti kisoboka.,35-30,m
"03,646.mp3",Omuntu yenna ayagala okubeera omuwanguzi ayina okukkiririza mu buwanguzi,35-30,m
"03,647.mp3",Obuvunaanyizibwa butandikira ku ggwe kennyini okusalawo ku ky'olina okukola.,35-30,m
"03,648.mp3",Abantu abalemererwa baagala nnyo okwekwasa abalala.,35-30,m
"03,649.mp3",Abantu abamu balowooza nti balina kulabirirwa bulabirirwa ekibaleetera okuggala endowooza zaabwe mu kuweebwa.,35-30,m
"03,650.mp3",Omwavu abeera mwavu ne mu ndowooza.,35-30,m
"03,651.mp3",Buli lw'olemera ku kintu ky'oyagala omala n'okiggyamu ekiramu.,35-30,m
"03,652.mp3",Omuntu yenna teyandisaanye kuva ku kirooto ky'ayagala ne bwe kuba buteebaka.,35-30,m
"03,653.mp3",Nakyusa endowooza zange oluvannyuma lw'okutandika okusoma obutabo.,35-30,m
"03,654.mp3",Maama wange ya__ambanga nneme kutya kukola kintu kyonna.,35-30,m
"03,655.mp3",Obuwanguzi n'obumalirivu bitambulira wamu.,35-30,m
"03,656.mp3",Okubeeranga n'essuubi kikufuula muwanguzi.,35-30,m
"03,657.mp3",Omuntu yenna alemererwa okuteeka mu kintu amaanyi oba ssente tasobola kufuna.,35-30,m
"03,658.mp3",Oba lwaki abantu abatalina ate be basinga okugula eby'ebbeeyi.,35-30,m
"03,659.mp3",Omuntu yenna asaana atunuulire ssente nga entandikwa buli lw'azifuna.,35-30,m
"03,660.mp3",Wamma kituufu abaavu batereka ssente mu bbanka abagagga bo ne baziggyayo?,35-30,m
"03,661.mp3",Sirabangako bagagga bawanvu bonna ndaba bampi.,35-30,m
"03,662.mp3",Tusaanye tukole nnyo ssente tulekere awo okweyanjula ku mikolo.,35-30,m
"03,663.mp3",Abantu abamu bw'alabayo okusoomozebwa mu kyagenda okukola ng'akivaako.,35-30,m
"03,664.mp3",Abantu abalemwa mu nsi batya nnyo okutandika ekintu ekipya olw'okutya okusomoozebwa.,35-30,m
"03,665.mp3",Teri muntu atondebwa nga mwavu kuba kusalawo kw'oyo omwavu.,35-30,m
"03,666.mp3",Omuntu omwavu buli kaseera aba n'ekyo kwekwasa.,35-30,m
"03,667.mp3",Omuntu yenna atayagala kweggyako nsimbi ze nga ayagala nnyo okuzeekuumirako aba mwavu.,35-30,m
"03,668.mp3",Abantu abaalemererwa era abalina endowooza enkyamu balowooza nnyo naye bakola kitono.,35-30,m
"03,669.mp3",Oba lwaki abantu abamu balowooza nnyo ku kintu ne bwe kiba kitegeerekeka mangu?,35-30,m
"03,670.mp3",Omuntu anaagaggawala alaba omukisa mu buli mbeera y'okusoomozebwa.,35-30,m
"03,671.mp3",Tewali buwanguzi awatali kusooka kulemererwa.,35-30,m
"03,672.mp3",Omuntu anaawangula ateekawo embeera y'okwagala okuwangula ennyo.,35-30,m
"03,673.mp3",Okusomoozebwa nga olina omulimu gw'okola kuwa omuntu okumanya ensobi ze,35-30,m
"03,674.mp3",Abantu abalemwa mu nsi tebafaayo kumanya nsobi zaabwe kuba baba bamanyi batuufu.,35-30,m
"03,675.mp3",Ndudde okulya ku kawunga n'amagi.,35-30,m
"03,676.mp3",Abantu abawanguzi mu bulamu bakkiriza ensobi zaabwe era ne baziyigirako.,35-30,m
"03,677.mp3",Nkyegendereza nnyo nti omuntu omwavu asinga kubeera na mikwano myavu.,35-30,m
"03,678.mp3",Ekintu ekisukka okutegeera kw'omuntu emirundi egisinga aba alowooza tekisoboka.,35-30,m
"03,679.mp3",Omuntu ateegomba mu bulamu nga talina kiruubirirwa tasobola kugaggawala.,35-30,m
"03,680.mp3",Abawanguzi mu bulamu bw'ensi eno baba n'emikwano egibagasa era egy'amakulu gye bali.,35-30,m
"03,681.mp3",Omuntu omwavu bw'aggwa mu mukwano ayagala nnyo ekimuleetera n'okukozesebwa ennyo.,35-30,m
"03,682.mp3",Abantu abagagga tebaggwa nnyo mu mukwano na kintu kyonna akyeggyako wonna wayagalira.,35-30,m
"03,683.mp3",Mukwano gwange yangambye nti abaana b'abaavu bayina omukwano mungi eri bakadde baabwe.,35-30,m
"03,684.mp3",Omusuubuzi tasobola kwesibako kintu oba ng'ennyumba kasita aba ng'afunako amagoba.,35-30,m
"03,685.mp3",Abagagga bakola okusalawo ku kintu nga basinziira ku nsonga si kwagala kwabwe.,35-30,m
"03,686.mp3",Omukulembeze yandyewaze okukola okusalawo amangu mu lujjudde.,35-30,m
"03,687.mp3",Mwana wange Kibuuka ensi eno yeetaaga kukwata mpola mpola.,35-30,m
"03,688.mp3",Omuvubuka ow'ekiwago abadde atambula ng'agaziwa akubiddwa amasasi.,35-30,m
"03,689.mp3",Omukazi okufumba emyaka n'emyaka yeetaaga kulimbibwa na buntu butono tono.,35-30,m
"03,690.mp3",Ani akugambye nti bye wazze okulaba biweddeyo?,35-30,m
"03,691.mp3",Bulijjo simanyi nti mukyala wange alina ebbala ku lubuto.,35-30,m
"03,692.mp3",Omukazi eyeekuba tattu n'ayambala akakuufu k'okumagulu taba mwangu.,35-30,m
"03,693.mp3",Eby'ennaku zino buli omu ky'asanga ky'ayogera.,35-30,m
"03,694.mp3",Mpeereza kw'ako akataasa akamyufu ke mba mpaatiramu.,35-30,m
"03,695.mp3",Omuntu atalina kiruubirirwa mu bulamu talina makulu mu bulamu.,35-30,m
"03,696.mp3",Akalowoozo akatono nga kabi ku kintu kayinza okukulemesa okukikola ne bw'oba wa kukifunamu.,35-30,m
"03,697.mp3",Endowooza y'abantu nti gavumenti ejja kutuyamba mu buli kimu mugiveeko.,35-30,m
"03,698.mp3",Yankuutira okwawula okwagala kwange ng'omuntu okuva ku kw'omulimu gye nkola.,35-30,m
"03,699.mp3",Abagagga banyigiriza nnyo abaavu nga basinziira ku bunafu bw'abwe.,35-30,m
"03,700.mp3",Omwavu asobola okukola ekintu kyonna okusanyusa omwagalwa we.,35-30,m
"03,701.mp3",Ensangi zino omukazi ayina emikisa mingi okutuuka ku buwanguzi okusinga omusajja.,35-30,m
"03,702.mp3",Okuyimirizaawo obulungi bizinesi kyetaaga okwawula emikwano ku bizinesi.,35-30,m
"03,703.mp3",Amadduuka agatunda ebintu ebifaanagana gabeera geeriranye.,35-30,m
"03,704.mp3",Katonda yatonda abakyala nga bagonvu ate nga bagumiikiriza.,35-30,m
"03,705.mp3",Njagala nnyo muwala wange nti siyinza muwa musajja atalina kiruubiriwa mu bulamu.,35-30,m
"03,706.mp3",Omusajja ateekeddwa okulabirira abantu b'ennyumba ye mu kubambaza okubasuza.,35-30,m
"03,707.mp3",Obutasobola kulabirira makaago y'ensibuko y'okumenyaka kw'amaka.,35-30,m
"03,708.mp3",Omusajja bw'afuuka omwami oba taata ayina okutuukiriza obuvunanyizibwa bwe.,35-30,m
"03,709.mp3",Omwami wange yanyiigide olw'okumugamba ku nsobi ye.,35-30,m
"03,710.mp3",Mwana gwe fubanga okuwulirizanga ng'oyina ky'ogambiddwa oleme kulemererwa nsi eno.,35-30,m
"03,711.mp3",Abantu abamu balina emitima emigumu nga kizibu nnyo okusonyiwa.,35-30,m
"03,712.mp3",Omugagga afuba nnyo okuteekawo embeera emukuuma nga mugagga.,35-30,m
"03,713.mp3",Kyewuunyisa ng'abalina ennyo ate be basinga okululunkana.,35-30,m
"03,714.mp3",Edda waalingawo omugati oguwoma naye ngwerabidde erinnya.,35-30,m
"03,715.mp3",Ekigatto kino nga kirungi kya mmeka?,35-30,m
"03,716.mp3",Engatto ya Kanvasi y'esinga okunyumira ku mpale eno.,35-30,m
"03,717.mp3",Mbadde njagala nnyo okufuna kiri ekisaati eky'ebivaavava naye ebbeeyi eri waggulu.,35-30,m
"03,718.mp3",Nsaba kundagirira we batunda empuuta ensiike.,35-30,m
"03,719.mp3",Nali sirbangako ku ngeri gye bafumbamu empumumpu ng'enva.,35-30,m
"03,720.mp3",Bw'ogendayo ovaayo oyize okulya kaamulali.,35-30,m
"03,721.mp3",Omukeeka gwange gwe nafunira mu kwanjula gwavaayo ensandago.,35-30,m
"03,722.mp3",Edda nga tukyali bato baatugaananga okutuula ku masiga.,35-30,m
"03,723.mp3",Wabula omulembe gugenda gukyuka buli lukya kati osobola okugula amasannyalaze ku ssimu.,35-30,m
"03,724.mp3",Osobola okwezesa akeeyeeyo mu kwera olugya.,35-30,m
"03,725.mp3",Nze nno njagala nnyo langi emyufu okusinga endala,35-30,m
"03,726.mp3",Osobola okusiiga langi ow'enjawulo ku bisenge by'ennyumba yo.,35-30,m
"03,727.mp3",Wali ofuddeyo okumanya engeri abakulisitaayo gye basabamu ku lw'omukaaga.,35-30,m
"03,728.mp3",Buli ddiini yonna erina olunaku olwayo kw'esinziza Katonda.,35-30,m
"03,729.mp3",Ab'eddiini y'obusiraamu basinza ku lunaku lwa kutaano.,35-30,m
"03,730.mp3",Abakulemberamu abasiraamu mu kusinza mu ssaala zaabwe babayita yimamu.,35-30,m
"03,731.mp3",Nkuze kutuuka wano ssaawula wakati wa kereziya n'ekkanisa.,35-30,m
"03,732.mp3",Ani yali amanyi nti nange ndivaamu omuntu aweebwa ekitiibwa nga nakulira ku luguudo.,35-30,m
"03,733.mp3",Omuserikale yanzigye mu mannyo ga mpisi ng'ababbi bagaludde emiggo okunkuba.,35-30,m
"03,734.mp3",Omuntu gwe nali simanyi ye yantaasa kyokka nga be mmanyi tebanfuddeeko.,35-30,m
"03,735.mp3",Amazzi g'okunaaba ngataddeyo mu kiyigo bw'onoolwawo gajja kuwola.,35-30,m
"03,736.mp3",Mukyala wange mwangu mu kufumba ekyenkya anti we nnamalidde okunaaba nga kiyidde.,35-30,m
"03,737.mp3",Endya y'omusajja oyo eneewunyisizza ate gwe laba gu ggama gw'obuugi.,35-30,m
"03,738.mp3",Onookomawo budde ki okundabako?,35-30,m
"03,739.mp3",Omusajja yategeeza mukyala we nga bw'agenda safari kyokka ne kitasoboka.,35-30,m
"03,740.mp3",Musoke yagobye abantu bonna ababadde batundira ennyama y'embizzi mu katale.,35-30,m
"03,741.mp3",Si kirungi kwambala ngatto nga tomazze gikunkumula oyinza okwambaliramu omusota.,35-30,m
"03,742.mp3",Mu butuufu akatogo akali mu kibuga takisi zandibadde teziyingira.,35-30,m
"03,743.mp3",Bbaasi ze baali baaleeta okusaabaza abantu zali nfu nnyo.,35-30,m
"03,744.mp3",Omusolooza w'ensimbi mu bbaasi yagendanga awagaanya mu basaabaze okubasolooza.,35-30,m
"03,745.mp3",Bbaasi zino bwe zaatuukanga ku siteegi yazo nga zijjudde tezaayongerangamu basaabaze.,35-30,m
"03,746.mp3",Ojja kulinnya emmotoka ezidda e Kampala oviiremu e Nsangi.,35-30,m
"03,747.mp3",Okuva bbaasi w'ekuteeka okutuuka we nkolera ntambuzaawo bigere.,35-30,m
"03,748.mp3",Naye mu butuufu bbaasi bwe zirijja nga bwe batusuubiza omujjuzo gujja kukendeera.,35-30,m
"03,749.mp3",Yali amanyi nti bbaasi za gavumenti naye munnange za bwannannyini.,35-30,m
"03,750.mp3",Abavuzi b'ebidduka bandisaanye bagoberere obubonero bw'okukkubo.,35-30,m
"03,751.mp3",Kale omuwala oyo eyakayitawo wano akuze mangu abadde muto nnyo jjuuzi.,35-30,m
"03,752.mp3",Muganda wange yawonye okugajambulwa bakyalakimpadde.,35-30,m
"03,753.mp3",Omuntu n'okola ebibyo ng'olowooza nti onoobera bulungi.,35-30,m
"03,754.mp3",Ettemu lingi nnyo ennaku zino kirabika enkomerero eri kumpi kutuuka.,35-30,m
"03,755.mp3",Omuntu asala muntu munne obulago nga tatidde namu ngeri gy'alajjana obutatibwa.,35-30,m
"03,756.mp3",Oba lwaki abakyala abasinga beekubya ebifaananyi nga balaga bubina bwabwe?,35-30,m
"03,757.mp3",Abawala ababi mu ndabika be basinga okuba n'empisa ennungi.,35-30,m
"03,758.mp3",Ate era abawala abatali balungi nnyo mu feesi baba n'amaloboozi amalungi.,35-30,m
"03,759.mp3",Nejjusa ebbanga lye mmaze ne mukwano gwange nga ndowooza tussa kimu.,35-30,m
"03,760.mp3",Olaba ne mugandawo taata ne maama nga y'omu akutta olwo mukwano gwo.,35-30,m
"03,761.mp3",Okusinziira ku kye ndabye enganda tezisaana kwesembereza.,35-30,m
"03,762.mp3",Bwo'ba wakuyamba muntu muyambire wuwe so si kumuleeta wuwo.,35-30,m
"03,763.mp3",Amagulu gannumye ne nnemererwa okulinnya loole.,35-30,m
"03,764.mp3",Omusajja oyo mulungi nnyo era muganzi eri mukama waabwe.,35-30,m
"03,765.mp3",Omukulembeze omulungi y'oyo ategeera ebizibu by'abo baakulembera.,35-30,m
"03,766.mp3",Katonda yatonda omusajja oyo nga mumpi munene namuwa ekiwalata ekikoma ku nkoona.,35-30,m
"03,767.mp3",Njagala kuntwalira bintu byange ebyo e Masaka naye ssente ogenda zifunira Masaka.,35-30,m
"03,768.mp3",Buli lw'oba ng'okolera kampuni tolina kyakusalawo naddala nga tolina ddaala lyonna.,35-30,m
"03,769.mp3",Abaserikale baatubuuzizza empapula ezitukkiriza okutambuza ebisolo.,35-30,m
"03,770.mp3",Omulenzi yeewunyiza ssente ze yateeka mu nsawo omutali kituli gye zaagwamu.,35-30,m
"03,771.mp3",Njagala kufunayo ku yiika y'ettaka ku luguuddo oludda e Masaka.,35-30,m
"03,772.mp3",We twayitidde mu kibuga amadduuka gaabadde gakyali maggale nga n'abantu batono,35-30,m
"03,773.mp3",Si kya mpisa kutambula ng'oliira mu kkubo.,35-30,m
"03,774.mp3",Ensi yaggwaamu ensonyi emirimu egirimu okuwalampa loole tegyandibaddemu bakazi.,35-30,m
"03,775.mp3",Kalenge yabadde atimbye olubaale nga kizibu ddala omuntu okulaba gy'alaga.,35-30,m
"03,776.mp3",Naye mu butuufu abavuzi ba boda boda bagobebwe mu kibuga.,35-30,m
"03,777.mp3",Engeri aba boda boda gye bavugamu piki bandisaanye basomesebwe amateeka g'enguudo.,35-30,m
"03,778.mp3",Omuvuzi wa lukululana yavuze kasoobo nnyo aleme kutomeragana na mmotoka ndala.,35-30,m
"03,779.mp3",Oba nina bisiraani bya ngeri ki kuba buli lwe nva awaka enkuba etandika okufukumuka.,35-30,m
"03,780.mp3",Enkuba we yabadde ettonyera ng'osaasira abantu abatambuza ebigere.,35-30,m
"03,781.mp3",Enkuba ettonyanga mwana wange n'etakusanga Bwaise ojja kwetamwa ekitundu ekyo.,35-30,m
"03,782.mp3",Nazzikuno ng'abantu beebikka ndagala mu kifo kya manvuuli.,35-30,m
"03,783.mp3",Omulenzi yawuubanga omukono eri emmotoka eziyitawo zisobole okumutwalako.,35-30,m
"03,784.mp3",Omuntu agenda okukola ku makya alina kukeera mu bunyonyi aleme kusanga kalipaganno ka bidduka.,35-30,m
"03,785.mp3",Bwe nayimiriza emmotoka omuvubuka yaggulawo n'ayingira n'atuula mu maaso nange.,35-30,m
"03,786.mp3",Omusajja oyo mu bakopi atwala kifo kya kumwanjo nnyo.,35-30,m
"03,787.mp3",Sirabanga muntu wa mpisa mbi oba ow'effugabbi nga Mukasa.,35-30,m
"03,788.mp3",Omukazi wa Mukasa yamunobako olw'okumutulugunyanga buli kaseera.,35-30,m
"03,789.mp3",Nkulaba okyali muto naye osaana omanye nti ensi nzibu era yeetaaga bugumiikiriza.,35-30,m
"03,790.mp3",Oluyala lwali lutandise okunsakata kwe kugamba maama antabulire ku ccaayi.,35-30,m
"03,791.mp3",Omusajja oyo mulungi mu ndabika naye omusana gwaka mu nsawo ye.,35-30,m
"03,792.mp3",Okuba emponga byooya kwe kuba nga oli mwavu ekisusse.,35-30,m
"03,793.mp3",Twayingira mu kawooteeri nga mulimu abantu ba munaganwa.,35-30,m
"03,798.mp3",Bu wooteeri obumu olina kwetuukira awatundirwa eby'okulya okusobola okukolako amangu.,35-30,m
"03,794.mp3",Nayingiza emmotoka mu kkubo nga situnudde njuyi zombi kata bankoone.,35-30,m
"03,795.mp3",Ensi nga tennakula nnyo omuntu yabanga wa ddembe okugenda mu kibuga ne sapatu.,35-30,m
"03,796.mp3",Nze gw'olaba ndi nfuuzi kitange ne mmange banfaako awo nga kye nje nsuumukemu.,35-30,m
"03,797.mp3",Bakadde bange bwe baafa kojja n'antwala mbeere ewuwe naye saafunirayo mirembe.,35-30,m
"03,799.mp3",Nakolanga emirimu mingi nga ndi wa Kojja ate nga tasiima kwe kumuviira.,35-30,m
"03,800.mp3",Abaana ba kojja wange bo baali mu kukuba mbirigo na mbeekuulo.,35-30,m
"03,801.mp3",Nalinnya mu kibuga kyaffe ekikulu nga nina emyaka kumi n'etaano.,35-30,m
"03,802.mp3",Nazzikuno ng'e Masaka y'eva amatooke naye maama tegakyaliyo.,35-30,m
"03,803.mp3",Eyali afiiriddwako y'amanya obulumi bwe ndimu mu kaseera kano.,35-30,m
"03,804.mp3",Waliwo eyamenye ennyumba yange n'abba ebintu byange eby'omugaso.,35-30,m
"03,805.mp3",Okusoma ennyo si kwe kuba obulungi waliyo abataasoma naye nga bali bulungi okusinga,35-30,m
"03,806.mp3",Olowooza bantu bammeka abakola emirimu egigwa mu ebyo bye baasoma?,35-30,m
"03,807.mp3",Obadde okimanyi enfa y'ekibwatukira ebeerawo wakati w'essaawa bbiri n'ennya ez'okumakya?,35-30,m
"03,808.mp3",Okusoma kw'ennaku zino kuyigiriza bantu kunoonya mirimu si kutandikawo.,35-30,m
"03,809.mp3",Obusungu bwa Katonda buli mu nsi y'ensonga lwaki ettemu n'obubbi bingi okusinga edda.,35-30,m
"03,810.mp3",Omulembe guno abagagga beeyongera kugaggawala n'abaavu bwe batyo.,35-30,m
"03,811.mp3",Tukole nnyo buli omu akiyeeya naye tukole Ki?,35-30,m
"03,812.mp3",Ssente zokka si ze tusinga okwetaaga mu bualamu buno.,35-30,m
"03,813.mp3",Mu kaseera ng'okolera kampuni eyo baakuwaako empeera eyenkanaankana amaanyi go?,35-30,m
"03,814.mp3",Buli omu ku ffe abali wano nkakasa alina ebitatambula bulungi.,35-30,m
"03,815.mp3",Abagagga balina ssente naye ate ebizibu bye balina bingi nnyo.,35-30,m
"03,816.mp3",Okuba ne ssente naye ng'emmere emu baagikugaana tekikugasa.,35-30,m
"03,817.mp3",Olugoye olwa langi eya kiragala lundabikira bulungi ng'omuntu alwambadde.,35-30,m
"03,818.mp3",Oyo omusajja tasiima ne bw'olimukolera otya.,35-30,m
"03,819.mp3",Kizuuliddwa nti abakazi bangi okusinga ku basajja ennaku zino.,35-30,m
"03,820.mp3",Omuwendo gw'abakazi abali ku nsi buli musajja ne bwawasa bana waliwo abasigala tebafunye.,35-30,m
"03,821.mp3",Nsasira omukazi afuna omusajja amugambako n'amugaana kuba bangi tebajja kufumbirwa.,35-30,m
"03,822.mp3",Mukwano gwange agenda n'akunyumiza ekika ky'omukazi gw'ayagala okuwasa nga mu butuufu tannazaalibwa.,35-30,m
"03,823.mp3",Sisobola kusemba mukwano gwange eri mukazi yenna kuba tawangaala nabo.,35-30,m
"03,824.mp3",Mwana gwe nkunoonyerezza ebbanga ddene ova wa?,35-30,m
"03,825.mp3",Omuvule ogubadde gusinga obukadde mu nnimiro baagutemye ne bagukolamu embaawo.,35-30,m
"03,826.mp3",Enjala eyabadde ennuma nawaliriziddwa okulya emigaati ebiri.,35-30,m
"03,827.mp3",Nfumbidde emyaka ebiri mu maka gano naye mbadde siremwangako kufumba muceere.,35-30,m
"03,828.mp3",Omuntu afaayo ku kukulunda atera n'okutuuma ebisolo bye amannya g'abantu.,35-30,m
"03,829.mp3",Omu ku mikwano gyange y'alina eddaame lyange era yajja okulisoma.,35-30,m
"03,830.mp3",Enkyukakyuka mu kukola oluguuddo lunno ereese akalipagano kangi.,35-30,m
"03,831.mp3",Bwe baba ng'abawalabu balidde enzige ne batafa naffe tuyinza okutandika okuzirya.,35-30,m
"03,832.mp3",Obuzibu bw'okulyankuzibwa bwe bwatuleetera endwadde ya Ebola.,35-30,m
"03,833.mp3",Essowaani evudde ku mmeeza n'egwa wansi naye teyatise.,35-30,m
"03,834.mp3",Siri musanyufu okkuwandiikira ebbaluwa era nkusaba onziremu.,35-30,m
"03,835.mp3",Abaana b'ennaku zino engeri gye basomamu ekwewuunyisa bakwata nnyo.,35-30,m
"03,836.mp3",Omuzadde yenna yandifubye n'alondoola abaana be yonna gye bayitira nga badda eka.,35-30,m
"03,837.mp3",Akagaali ka maanyigakifuba kaakutuse ebiziyiza nga tuli ku kaserengeto.,35-30,m
"03,838.mp3",Nawasa mukyala wange nga mulungi nnyo naye kati sikyalaba bulungi bwe.,35-30,m
"03,839.mp3",Omuntu yenna awasa omukyala olw'obulungi bwe aba ajja kwejjusa mu maaso.,35-30,m
"03,840.mp3",Omuntu awasa omukazi oba omusajja olw'obwongo bwe aba ali ku kituufu.,35-30,m
"03,841.mp3",Mu binyonyi ebirundibwa awaka embaata y'esinga obukyafu.,35-30,m
"03,842.mp3",Abantu balunda embaata naye sirabangako katale we bazitundira.,35-30,m
"03,843.mp3",Gwe olowooza mbaata zokka n'endiga sirabangako we bazitundira.,35-30,m
"03,844.mp3",Abasiraamu banaatera okutandika okusiiba.,35-30,m
"03,845.mp3",Ensiri ziri ewange bannange oziwulira bwe zeetalira mu bisenge n'osoberwa.,35-30,m
"03,846.mp3",Yatukuutidde obutajaajaamya bulamu bwaffe n'atuwa bu kalimpitawa.,35-30,m
